transaction_id,user_id,transaction_date,amount,type,channel
2223,4,31-01-2019,9402.21,Transfer,Branch
2224,138,18-01-2019,8808.11,Bill,Branch
2225,430,02-10-2023,9036.46,Bill,Web
2226,3,13-03-2021,9011.85,Bill,Mobile
2227,8,15-02-2021,359.84,Bill,Branch
2228,172,08-04-2020,1787.07,Payment,Mobile
2229,124,08-08-2018,5601.82,Bill,Web
2230,316,30-11-2019,6479.9,Transfer,ATM
2231,66,21-09-2024,9399.98,Bill,Web
2232,207,03-09-2018,9051.3,Payment,Mobile
2233,224,14-05-2019,2386.6,Payment,Mobile
2234,259,17-08-2020,1271.89,Payment,Mobile
2235,432,12-02-2020,7645.5,Bill,Web
2236,486,08-06-2019,3291.81,Transfer,Mobile
2237,14,02-10-2018,4430.47,Payment,Mobile
2238,15,16-12-2019,6219.19,Payment,Mobile
2239,293,21-11-2021,3885.81,Payment,Mobile
2240,233,19-08-2018,6381.19,Bill,Web
2241,123,02-08-2018,6559.97,Transfer,Branch
2242,100,31-01-2020,5400.63,Transfer,ATM
2243,395,17-11-2023,2678.75,Transfer,Branch
2244,43,27-04-2023,9356.26,Payment,Mobile
2245,327,02-11-2024,9849.5,Transfer,Mobile
2246,236,04-02-2020,9279.27,Transfer,Mobile
2247,73,30-09-2022,2896.38,Transfer,Mobile
2248,40,15-06-2024,4993.03,Bill,Web
2249,201,22-05-2024,1096.65,Transfer,ATM
2250,38,12-05-2024,4916.52,Payment,Mobile
2251,108,01-08-2023,6904.63,Bill,Branch
2252,325,28-10-2020,9092.19,Transfer,Web
2253,153,20-12-2022,200.39,Transfer,Mobile
2254,61,23-06-2019,9761.57,Bill,ATM
2255,315,21-06-2019,6039.93,Transfer,Web
2256,268,10-04-2018,7442.8,Transfer,Web
2257,311,27-05-2018,392.6,Transfer,Web
2258,111,11-05-2023,8682.06,Transfer,Web
2259,16,06-07-2021,3342.64,Transfer,Mobile
2260,373,06-03-2022,6946.86,Transfer,Branch
2261,141,22-07-2023,4867.59,Transfer,Branch
2262,363,08-07-2024,5559.82,Bill,ATM
2263,382,11-03-2023,8109.22,Bill,ATM
2264,473,01-07-2021,2011.24,Transfer,Web
2265,352,30-01-2019,8475.75,Payment,Mobile
2266,493,09-03-2022,3988.98,Payment,Mobile
2267,85,30-01-2019,7961.59,Payment,Mobile
2268,222,06-06-2018,8840.29,Bill,Branch
2269,418,14-11-2023,3255.61,Transfer,ATM
2270,220,10-08-2022,2077.24,Bill,Branch
2271,460,24-07-2024,6363.71,Transfer,ATM
2272,86,10-10-2021,8905.55,Payment,Mobile
2273,301,22-12-2019,4157.1,Payment,Mobile
2274,204,18-03-2019,396.41,Transfer,Branch
2275,220,04-02-2024,7929.87,Bill,Web
2276,38,18-01-2024,2230.32,Bill,Branch
2277,75,18-12-2023,7817.19,Transfer,Mobile
2278,164,28-03-2018,6914.09,Payment,Mobile
2279,110,30-09-2021,4707.23,Bill,Web
2280,288,08-09-2023,755.73,Bill,Web
2281,270,19-02-2021,2252.89,Payment,Mobile
2282,367,20-09-2019,6118.25,Payment,Mobile
2283,294,12-04-2019,8937.37,Bill,ATM
2284,163,22-03-2021,8152.61,Transfer,Web
2285,26,03-05-2023,8046.98,Bill,Mobile
2286,141,13-11-2023,4270.25,Transfer,ATM
2287,88,21-09-2020,6054.16,Payment,Mobile
2288,122,07-10-2022,5806.5,Bill,Mobile
2289,330,24-03-2022,7854.73,Payment,Mobile
2290,467,14-08-2018,4671.54,Transfer,ATM
2291,19,07-12-2021,8968.71,Payment,Mobile
2292,173,08-07-2019,6483.28,Transfer,ATM
2293,49,20-12-2022,8315.52,Bill,Branch
2294,141,04-02-2024,3240.18,Bill,ATM
2295,41,15-10-2020,5608.86,Bill,ATM
2296,314,15-09-2018,566.02,Bill,ATM
2297,253,01-02-2020,8501.86,Transfer,Branch
2298,481,17-04-2018,6217.97,Transfer,Web
2299,25,11-08-2018,8272.02,Transfer,Mobile
2300,166,29-04-2024,8627.75,Payment,Mobile
2301,116,14-06-2018,1784.9,Transfer,Branch
2302,418,24-08-2022,9038.52,Transfer,Mobile
2303,133,05-04-2019,8844.86,Transfer,Mobile
2304,25,04-10-2018,9476.73,Transfer,Branch
2305,169,28-11-2023,6910.42,Bill,Branch
2306,358,08-03-2021,1786.35,Transfer,ATM
2307,62,02-02-2020,1350.26,Transfer,ATM
2308,327,24-08-2021,4523.12,Transfer,Web
2309,296,02-06-2019,4831.48,Bill,Branch
2310,165,28-02-2020,7749.18,Bill,Web
2311,48,10-09-2022,2711.74,Bill,Mobile
2312,181,07-06-2018,5629.3,Transfer,Web
2313,356,19-03-2022,872.37,Bill,Mobile
2314,109,22-09-2021,229.97,Transfer,ATM
2315,420,03-02-2022,3912.1,Bill,Mobile
2316,175,14-02-2023,2165.75,Payment,Mobile
2317,390,20-01-2021,9449.38,Payment,Mobile
2318,336,07-01-2024,1624.59,Payment,Mobile
2319,469,28-02-2023,1387.6,Bill,ATM
2320,500,07-05-2021,4579.08,Payment,Mobile
2321,400,12-08-2020,4062.03,Transfer,Branch
2322,217,02-12-2020,1725.54,Bill,Mobile
2323,76,04-08-2022,4663.45,Transfer,Mobile
2324,124,25-03-2024,264.22,Bill,Web
2325,137,25-03-2021,383,Payment,Mobile
2326,181,11-06-2024,2729.23,Payment,Mobile
2327,182,15-07-2024,4371.59,Transfer,ATM
2328,258,17-12-2019,4365.4,Bill,Mobile
2329,226,05-01-2023,2798.63,Transfer,Mobile
2330,333,15-04-2022,3886.97,Bill,Web
2331,151,01-07-2022,1975.55,Transfer,Branch
2332,272,22-01-2018,6113.74,Payment,Mobile
2333,56,07-09-2022,6843.49,Payment,Mobile
2334,491,08-12-2019,1199.72,Transfer,Mobile
2335,459,12-04-2023,453.31,Bill,Web
2336,34,21-10-2024,5368.1,Bill,Web
2337,452,19-07-2019,6240.19,Payment,Mobile
2338,201,25-03-2021,3989.57,Transfer,Branch
2339,254,17-07-2018,2136.48,Transfer,Branch
2340,327,15-11-2024,2951.13,Payment,Mobile
2341,376,04-04-2024,130.76,Transfer,ATM
2342,379,07-08-2022,3122.71,Payment,Mobile
2343,88,11-01-2022,3219.61,Transfer,Web
2344,96,30-05-2024,3388.34,Bill,Web
2345,493,30-07-2018,226.07,Bill,ATM
2346,172,10-08-2018,306.19,Bill,Mobile
2347,88,04-04-2021,6824.11,Transfer,Branch
2348,497,09-04-2024,4790.92,Transfer,ATM
2349,448,25-06-2019,2550.35,Transfer,Mobile
2350,420,15-09-2022,272.17,Payment,Mobile
2351,428,10-11-2024,2360.05,Payment,Mobile
2352,387,31-03-2023,1551.17,Transfer,Mobile
2353,156,20-08-2024,8058.54,Bill,ATM
2354,252,30-04-2021,7374.67,Payment,Mobile
2355,340,13-01-2021,4916.28,Bill,ATM
2356,7,29-11-2022,8294.72,Bill,Branch
2357,457,20-12-2021,5226.53,Payment,Mobile
2358,58,25-01-2022,2772.38,Payment,Mobile
2359,76,20-06-2021,9788.51,Transfer,Web
2360,183,09-09-2022,5028.54,Transfer,ATM
2361,185,30-05-2024,2142.44,Transfer,Web
2362,472,04-06-2019,9552.66,Payment,Mobile
2363,495,08-11-2020,2811.85,Payment,Mobile
2364,491,25-11-2023,8773.32,Transfer,Branch
2365,467,24-10-2019,6822.76,Bill,ATM
2366,302,29-06-2021,4231.21,Bill,Branch
2367,98,04-09-2021,506.89,Payment,Mobile
2368,428,20-09-2021,6162.44,Bill,ATM
2369,291,03-08-2022,9684.72,Bill,Branch
2370,57,23-12-2023,9697.75,Bill,Web
2371,239,28-06-2021,6841.14,Payment,Mobile
2372,320,14-12-2020,5625.59,Transfer,Branch
2373,250,13-07-2019,2953.77,Bill,Mobile
2374,233,29-03-2019,505.44,Bill,Mobile
2375,28,18-03-2021,4934.83,Transfer,ATM
2376,181,15-02-2018,6636.51,Transfer,Mobile
2377,129,10-05-2021,1463.42,Bill,Web
2378,489,04-11-2019,951.43,Bill,Web
2379,376,27-04-2022,2047.6,Payment,Mobile
2380,149,30-08-2021,2266.69,Bill,Branch
2381,128,04-03-2020,8135.92,Payment,Mobile
2382,217,16-02-2021,4051.22,Transfer,Branch
2383,472,08-03-2018,3090.02,Bill,Web
2384,289,07-08-2024,4414.58,Bill,Web
2385,350,27-09-2022,7699.84,Bill,Web
2386,214,01-07-2019,5587.41,Bill,Branch
2387,44,17-11-2020,3043.61,Payment,Mobile
2388,280,27-12-2020,1915.38,Bill,Mobile
2389,71,21-06-2020,5313.06,Payment,Mobile
2390,258,01-10-2024,9355.31,Payment,Mobile
2391,240,19-07-2021,3606.52,Bill,ATM
2392,493,03-12-2024,4161.56,Transfer,Mobile
2393,491,04-12-2022,7691.02,Transfer,Web
2394,315,18-09-2023,9077.8,Transfer,Branch
2395,66,18-03-2024,6246.81,Payment,Mobile
2396,28,08-05-2021,7577.82,Bill,Web
2397,207,09-04-2018,6733.78,Bill,ATM
2398,430,13-10-2019,638.03,Transfer,Branch
2399,425,04-06-2018,9863.12,Transfer,Branch
2400,305,28-02-2024,1064.25,Bill,ATM
2401,354,04-07-2021,3379.95,Transfer,Mobile
2402,380,22-05-2020,5887.71,Payment,Mobile
2403,360,16-01-2018,2130.14,Transfer,ATM
2404,70,16-01-2022,2313.08,Payment,Mobile
2405,155,05-07-2022,6319.57,Payment,Mobile
2406,413,12-03-2024,4901.06,Payment,Mobile
2407,59,30-12-2020,764.71,Transfer,Mobile
2408,267,07-12-2022,1058.95,Transfer,Mobile
2409,243,31-10-2021,344.1,Payment,Mobile
2410,201,02-12-2021,650.97,Transfer,Branch
2411,208,07-11-2019,4888.82,Transfer,Web
2412,431,15-07-2024,8492.51,Bill,ATM
2413,440,24-02-2019,6615.78,Transfer,ATM
2414,75,30-05-2019,6398.35,Transfer,Web
2415,420,05-10-2022,7471.53,Transfer,Web
2416,262,21-12-2019,7442.48,Payment,Mobile
2417,244,15-12-2022,4856.62,Bill,Mobile
2418,492,16-08-2018,5928.76,Bill,Branch
2419,201,12-01-2023,3919.63,Transfer,ATM
2420,214,05-09-2024,8153.59,Transfer,Mobile
2421,146,18-06-2021,4625.11,Payment,Mobile
2422,6,14-10-2024,5847.33,Transfer,ATM
2423,22,02-11-2024,9090.27,Bill,Web
2424,240,03-10-2021,8836,Bill,Branch
2425,5,24-12-2024,9819.36,Bill,Web
2426,179,10-05-2018,9035.25,Payment,Mobile
2427,263,19-10-2022,721.38,Payment,Mobile
2428,181,20-03-2019,6593.74,Payment,Mobile
2429,236,23-04-2019,7180.31,Transfer,Branch
2430,402,21-10-2022,7649.82,Bill,ATM
2431,35,08-04-2024,9169.98,Payment,Mobile
2432,193,20-12-2023,9629.29,Payment,Mobile
2433,295,10-10-2023,7114.15,Payment,Mobile
2434,67,29-11-2024,7007.91,Payment,Mobile
2435,300,16-08-2022,6213,Bill,Mobile
2436,24,09-09-2018,392.27,Payment,Mobile
2437,119,01-05-2024,1055.75,Transfer,ATM
2438,479,13-10-2020,6825.29,Bill,Web
2439,396,26-01-2018,8104.7,Payment,Mobile
2440,54,13-10-2021,9007.96,Transfer,ATM
2441,387,04-11-2024,9735.87,Transfer,Mobile
2442,314,14-05-2018,2579.79,Transfer,Mobile
2443,227,14-08-2021,7657.18,Payment,Mobile
2444,473,17-07-2023,1823.27,Transfer,ATM
2445,194,24-12-2023,1418.84,Payment,Mobile
2446,101,29-04-2024,2599.7,Bill,Branch
2447,116,28-03-2019,2091.81,Transfer,ATM
2448,417,07-08-2022,5332.44,Transfer,Mobile
2449,299,09-09-2018,340.01,Payment,Mobile
2450,105,01-01-2023,429.07,Transfer,Mobile
2451,185,08-07-2024,7766.42,Payment,Mobile
2452,175,26-02-2024,1934.51,Payment,Mobile
2453,98,02-02-2022,8340.79,Payment,Mobile
2454,257,14-02-2021,3585.85,Payment,Mobile
2455,411,09-12-2019,764.83,Bill,ATM
2456,448,25-07-2024,801.59,Transfer,Web
2457,401,29-08-2018,5220.74,Transfer,Mobile
2458,256,11-06-2024,2382.68,Payment,Mobile
2459,12,11-09-2023,2317.81,Bill,Branch
2460,200,11-03-2023,7062.41,Transfer,Web
2461,496,16-03-2022,2951.88,Payment,Mobile
2462,437,18-08-2022,5225.82,Payment,Mobile
2463,205,01-02-2023,6224.58,Payment,Mobile
2464,299,23-01-2021,4762.69,Bill,Mobile
2465,17,26-04-2023,3446.65,Bill,Web
2466,172,02-09-2023,8891.48,Transfer,Web
2467,105,03-12-2023,5516.16,Payment,Mobile
2468,474,05-08-2021,7597.71,Transfer,Web
2469,253,08-07-2020,821.83,Payment,Mobile
2470,178,16-07-2020,9812.45,Bill,Mobile
2471,455,04-09-2023,5559.11,Transfer,Branch
2472,371,02-05-2019,513.24,Transfer,ATM
2473,260,24-09-2021,2329.93,Bill,ATM
2474,245,01-03-2023,3103.84,Transfer,Mobile
2475,477,16-06-2023,648.03,Transfer,ATM
2476,350,14-01-2020,6867.59,Transfer,ATM
2477,27,08-07-2023,3932.54,Bill,Web
2478,221,19-03-2023,7043.24,Payment,Mobile
2479,60,22-11-2021,4435.73,Payment,Mobile
2480,181,25-12-2024,2017.09,Bill,Mobile
2481,122,17-10-2022,2397.13,Payment,Mobile
2482,117,21-02-2020,4189.35,Payment,Mobile
2483,411,04-07-2021,247.5,Payment,Mobile
2484,417,26-06-2020,663.15,Transfer,Web
2485,225,27-08-2020,1887.88,Transfer,Branch
2486,180,27-09-2020,6063.92,Transfer,Branch
2487,67,15-03-2020,6100.63,Bill,Mobile
2488,337,11-10-2023,860.36,Bill,Web
2489,254,26-04-2018,7082.03,Bill,Web
2490,228,24-11-2020,7160.03,Bill,Branch
2491,445,29-03-2021,6571.07,Payment,Mobile
2492,164,08-07-2021,7007.94,Payment,Mobile
2493,28,30-01-2023,3531.69,Bill,ATM
2494,144,17-03-2023,876.62,Transfer,Web
2495,157,27-08-2023,7444.9,Transfer,Mobile
2496,191,06-11-2023,7276.62,Transfer,Mobile
2497,121,11-06-2020,7013.59,Payment,Mobile
2498,488,20-04-2019,1230.96,Bill,Mobile
2499,139,28-03-2024,2851.88,Bill,Branch
2500,424,22-06-2019,9654.46,Transfer,Branch
2501,438,21-06-2023,6136.5,Bill,Mobile
2502,442,15-05-2024,3887.62,Bill,Mobile
2503,115,22-02-2022,2136.73,Transfer,ATM
2504,273,13-05-2018,617.37,Bill,Mobile
2505,278,15-09-2019,7653.66,Transfer,Branch
2506,473,28-03-2019,8298.76,Bill,Web
2507,388,04-06-2023,370.72,Payment,Mobile
2508,444,09-08-2023,4332.74,Payment,Mobile
2509,414,06-10-2020,1181.18,Bill,Branch
2510,440,15-04-2021,9909.82,Payment,Mobile
2511,218,10-04-2021,5768.77,Payment,Mobile
2512,84,29-08-2024,9607.02,Bill,Web
2513,68,27-05-2024,9086.35,Bill,Branch
2514,44,06-07-2021,9988.18,Payment,Mobile
2515,173,11-07-2022,5753.72,Transfer,Branch
2516,186,25-07-2019,2760.6,Bill,Mobile
2517,64,24-07-2018,3138.26,Payment,Mobile
2518,429,29-11-2021,2718.72,Transfer,ATM
2519,237,22-07-2019,270.94,Transfer,ATM
2520,19,20-05-2019,9662.27,Bill,Web
2521,210,12-10-2021,679.99,Transfer,Branch
2522,460,21-02-2020,6142.25,Bill,Mobile
2523,226,03-10-2020,1880.06,Bill,Branch
2524,445,30-09-2022,4999.8,Transfer,Web
2525,76,13-06-2021,8725.27,Payment,Mobile
2526,120,29-06-2018,1233.02,Transfer,Web
2527,351,12-11-2023,5116.52,Bill,Branch
2528,22,27-08-2021,5578.74,Transfer,Mobile
2529,488,21-01-2021,7174.04,Bill,Branch
2530,9,17-05-2019,6816.04,Bill,Mobile
2531,308,03-12-2019,2423.5,Transfer,Mobile
2532,260,29-03-2018,4493.75,Payment,Mobile
2533,122,15-10-2018,2120.01,Payment,Mobile
2534,425,14-11-2021,8244.66,Bill,Mobile
2535,329,19-05-2018,4322.11,Bill,Web
2536,13,29-05-2020,3332.75,Bill,Branch
2537,500,16-01-2020,4140.56,Payment,Mobile
2538,241,21-09-2024,9430.55,Bill,Mobile
2539,83,28-07-2023,3746.19,Bill,Web
2540,467,27-03-2020,5953.15,Transfer,Web
2541,414,18-07-2023,3199.75,Payment,Mobile
2542,482,23-08-2020,2227.2,Payment,Mobile
2543,337,05-10-2020,7289.97,Bill,Mobile
2544,490,16-11-2021,865.38,Transfer,ATM
2545,276,10-02-2020,7357.15,Payment,Mobile
2546,311,05-12-2019,4776.06,Payment,Mobile
2547,163,28-02-2024,2764.91,Payment,Mobile
2548,467,18-03-2024,2515.89,Transfer,Branch
2549,119,14-12-2020,4612.63,Payment,Mobile
2550,355,12-12-2021,2486.36,Payment,Mobile
2551,186,18-02-2024,888.93,Payment,Mobile
2552,469,30-10-2022,3686.74,Bill,Web
2553,230,09-07-2018,7884.41,Transfer,Web
2554,474,07-07-2024,5422.4,Bill,Web
2555,311,20-12-2022,2676.76,Bill,Branch
2556,161,29-03-2024,1267.84,Bill,ATM
2557,259,27-01-2021,9834.15,Payment,Mobile
2558,324,25-09-2024,8826.27,Transfer,Web
2559,449,02-01-2021,4595.28,Transfer,Mobile
2560,215,20-03-2019,2707.42,Payment,Mobile
2561,381,21-07-2019,1099.85,Transfer,ATM
2562,13,05-12-2018,6931.46,Transfer,Web
2563,264,11-02-2024,8682.11,Bill,ATM
2564,182,22-01-2019,1361.78,Payment,Mobile
2565,365,17-09-2022,3004.58,Bill,Branch
2566,303,25-01-2020,6126.7,Transfer,Mobile
2567,38,07-11-2018,7413.61,Bill,ATM
2568,467,21-05-2022,4147.86,Bill,ATM
2569,149,19-06-2019,7600.83,Payment,Mobile
2570,376,14-10-2023,1916.16,Payment,Mobile
2571,78,27-02-2018,8966.43,Payment,Mobile
2572,346,30-12-2020,6529.11,Bill,Branch
2573,225,30-05-2021,1849.55,Payment,Mobile
2574,484,21-11-2018,7752.76,Transfer,Branch
2575,253,10-04-2021,3477.06,Payment,Mobile
2576,147,14-09-2020,3295.72,Bill,Web
2577,489,28-07-2021,1517.65,Payment,Mobile
2578,221,15-09-2024,5239.44,Payment,Mobile
2579,51,14-07-2022,3538.72,Transfer,Mobile
2580,148,02-03-2024,2811.1,Bill,Web
2581,454,01-12-2024,1776.28,Bill,Mobile
2582,474,26-03-2023,2393.58,Bill,Web
2583,50,08-01-2019,2147.75,Payment,Mobile
2584,15,22-04-2024,6024.08,Transfer,Web
2585,4,13-06-2024,4934.82,Transfer,Branch
2586,105,06-03-2022,2890.19,Payment,Mobile
2587,375,05-11-2021,4503.76,Transfer,ATM
2588,152,11-03-2019,9188.15,Payment,Mobile
2589,228,23-04-2024,8899.91,Bill,Branch
2590,45,27-10-2023,8658.58,Bill,Mobile
2591,496,08-04-2021,3601.84,Transfer,Web
2592,373,05-03-2020,836.07,Transfer,Branch
2593,142,03-03-2021,4589.29,Payment,Mobile
2594,362,03-01-2022,6910.58,Transfer,ATM
2595,52,28-04-2021,9330.44,Payment,Mobile
2596,98,09-08-2021,8430.17,Payment,Mobile
2597,486,18-09-2021,6381.52,Transfer,Web
2598,71,30-12-2021,5904.8,Transfer,Web
2599,136,04-11-2021,4754.14,Bill,Web
2600,376,08-02-2019,5017.59,Transfer,Web
2601,326,06-02-2022,8771.05,Payment,Mobile
2602,2,23-04-2021,4399.76,Bill,Web
2603,364,08-01-2022,1863.34,Bill,Branch
2604,315,27-10-2024,3864.87,Payment,Mobile
2605,327,27-03-2024,3552.17,Payment,Mobile
2606,450,18-11-2023,3071,Transfer,Branch
2607,343,03-09-2022,4902.09,Payment,Mobile
2608,307,18-02-2018,3635.57,Bill,Branch
2609,50,09-08-2022,2267.41,Bill,ATM
2610,497,18-03-2022,4527.01,Transfer,ATM
2611,60,27-01-2023,1844.32,Bill,Mobile
2612,178,25-08-2020,6999.99,Payment,Mobile
2613,397,25-03-2020,8833.5,Bill,ATM
2614,352,26-05-2018,2425.11,Bill,Branch
2615,260,21-08-2019,2229.55,Bill,Mobile
2616,288,08-09-2019,7740.81,Bill,Branch
2617,211,03-03-2021,3974.65,Bill,ATM
2618,205,12-12-2019,2680.92,Transfer,Branch
2619,249,23-06-2022,7309.05,Bill,Mobile
2620,158,18-05-2022,4531.6,Transfer,Web
2621,275,04-06-2018,2141.39,Payment,Mobile
2622,486,07-11-2023,9685.73,Payment,Mobile
2623,67,28-08-2020,6089.12,Transfer,Mobile
2624,411,07-01-2019,3853.96,Payment,Mobile
2625,468,19-08-2022,3591.74,Payment,Mobile
2626,336,02-08-2024,587.23,Transfer,Branch
2627,275,19-12-2019,2064.55,Transfer,ATM
2628,441,25-07-2023,7206.42,Bill,Web
2629,467,21-08-2019,3801.41,Bill,Web
2630,284,06-08-2020,7360.01,Transfer,Mobile
2631,433,23-06-2020,298.28,Payment,Mobile
2632,257,13-03-2024,4039.58,Bill,Mobile
2633,81,07-02-2020,2902.59,Transfer,Web
2634,324,17-09-2024,7746.88,Transfer,Mobile
2635,140,20-08-2018,7524.16,Bill,ATM
2636,68,06-12-2018,8201.13,Bill,Mobile
2637,40,16-11-2021,831.51,Payment,Mobile
2638,11,13-10-2022,245.94,Payment,Mobile
2639,49,01-12-2018,7385.15,Bill,Web
2640,426,12-06-2024,6096.35,Bill,Branch
2641,218,19-10-2022,5172.32,Transfer,Branch
2642,141,16-06-2021,4643.17,Transfer,Branch
2643,497,21-01-2023,6594.9,Bill,ATM
2644,150,15-05-2020,4352.39,Transfer,ATM
2645,288,25-12-2024,2857.72,Bill,Web
2646,196,11-03-2024,270.4,Bill,ATM
2647,488,12-10-2018,3790.1,Payment,Mobile
2648,232,29-09-2023,2318.2,Transfer,ATM
2649,395,13-07-2019,2397.94,Bill,ATM
2650,289,05-12-2022,1178.59,Bill,Branch
2651,74,05-03-2018,8115.84,Transfer,Mobile
2652,288,17-12-2023,1775.63,Bill,Web
2653,43,04-02-2018,1499.17,Payment,Mobile
2654,268,14-10-2018,7258.02,Payment,Mobile
2655,31,02-06-2018,7697.34,Bill,ATM
2656,160,04-01-2023,7431.06,Transfer,Mobile
2657,165,27-02-2019,6921.08,Payment,Mobile
2658,447,12-10-2024,155.16,Payment,Mobile
2659,387,07-08-2020,5667.85,Bill,ATM
2660,161,17-01-2023,9598.81,Transfer,Branch
2661,237,04-12-2018,7117.79,Payment,Mobile
2662,472,01-06-2020,1139.93,Payment,Mobile
2663,193,27-03-2023,1360.1,Transfer,Web
2664,267,08-02-2022,7506.67,Transfer,Web
2665,225,04-02-2022,8710.52,Transfer,Mobile
2666,454,29-07-2023,4299.4,Transfer,ATM
2667,72,01-10-2021,7515.03,Payment,Mobile
2668,205,27-05-2019,191.66,Transfer,ATM
2669,151,28-01-2019,7227.44,Payment,Mobile
2670,268,26-02-2018,3291.62,Bill,Web
2671,73,06-05-2020,2972.95,Payment,Mobile
2672,412,13-06-2021,6178.6,Payment,Mobile
2673,266,10-06-2020,6084.73,Bill,ATM
2674,108,26-02-2021,9368.4,Payment,Mobile
2675,85,18-10-2022,5291.35,Bill,Mobile
2676,163,30-01-2022,4221.4,Transfer,ATM
2677,35,16-02-2021,9933.77,Transfer,Branch
2678,360,30-12-2019,1957.98,Payment,Mobile
2679,276,09-11-2023,4640.08,Transfer,Mobile
2680,320,30-11-2018,4740.07,Transfer,Mobile
2681,180,25-12-2022,6399.8,Transfer,Branch
2682,322,14-02-2021,239.88,Transfer,Branch
2683,146,02-12-2020,8225.47,Bill,Branch
2684,189,05-09-2022,6282.56,Bill,Branch
2685,288,10-09-2018,5456.07,Payment,Mobile
2686,40,15-01-2018,5967.13,Transfer,Web
2687,144,05-04-2018,1865.42,Payment,Mobile
2688,65,17-08-2020,7989.16,Payment,Mobile
2689,170,27-11-2020,5798.99,Payment,Mobile
2690,495,28-04-2024,8092.27,Payment,Mobile
2691,108,09-11-2019,1764.18,Transfer,Web
2692,47,31-01-2018,9302.52,Payment,Mobile
2693,74,18-05-2020,1731.7,Transfer,Branch
2694,40,22-11-2021,8969.94,Transfer,Web
2695,262,08-01-2018,8091.62,Bill,ATM
2696,168,23-05-2022,3095.33,Transfer,Web
2697,287,02-12-2024,3993.14,Bill,ATM
2698,182,04-08-2020,3186.44,Payment,Mobile
2699,272,21-01-2019,874.18,Payment,Mobile
2700,490,29-02-2020,1744.55,Payment,Mobile
2701,365,26-02-2021,1514.55,Bill,ATM
2702,251,31-05-2018,6981.49,Bill,Mobile
2703,286,02-06-2023,9007.65,Payment,Mobile
2704,92,25-10-2023,350.43,Bill,ATM
2705,395,21-03-2021,6733.39,Payment,Mobile
2706,110,06-08-2023,6208.04,Transfer,ATM
2707,192,06-05-2023,1872.16,Payment,Mobile
2708,101,02-04-2020,4476.6,Payment,Mobile
2709,3,21-01-2021,5903.27,Bill,Mobile
2710,467,16-11-2024,3751.79,Bill,Mobile
2711,311,10-07-2018,2802.98,Payment,Mobile
2712,329,14-08-2023,4839.48,Transfer,Branch
2713,141,07-06-2018,6290.18,Payment,Mobile
2714,442,08-12-2022,7208.49,Bill,ATM
2715,252,08-07-2024,1820.33,Payment,Mobile
2716,20,29-12-2020,3758.39,Payment,Mobile
2717,362,20-02-2022,7388.34,Transfer,Mobile
2718,215,07-03-2021,8357.24,Transfer,Mobile
2719,228,04-10-2021,6411.03,Transfer,Branch
2720,50,08-04-2018,8593.11,Bill,Web
2721,336,08-06-2018,6178.64,Transfer,Branch
2722,429,05-05-2018,6752.71,Bill,Web
2723,464,03-04-2023,9864.08,Payment,Mobile
2724,265,25-11-2020,240.3,Payment,Mobile
2725,214,11-05-2021,8393.4,Payment,Mobile
2726,34,10-04-2022,2010.11,Payment,Mobile
2727,374,07-01-2024,2739.7,Transfer,ATM
2728,23,16-02-2018,2827.7,Transfer,ATM
2729,89,15-10-2018,6389.47,Transfer,Branch
2730,141,04-06-2020,5649.54,Transfer,Branch
2731,239,22-12-2021,5724.92,Payment,Mobile
2732,290,14-10-2019,9309.7,Transfer,Mobile
2733,471,15-09-2022,996.56,Payment,Mobile
2734,96,21-06-2022,3243.26,Payment,Mobile
2735,393,28-10-2024,1776.42,Transfer,Web
2736,327,20-09-2020,3807.84,Transfer,Web
2737,158,19-07-2018,8389.35,Payment,Mobile
2738,383,15-03-2021,7582.74,Transfer,Branch
2739,28,27-09-2019,3855.17,Bill,Web
2740,143,12-07-2023,1490.22,Bill,ATM
2741,116,18-07-2022,8369.23,Bill,Web
2742,91,26-10-2019,9794.85,Bill,ATM
2743,136,31-01-2022,1014.88,Bill,Branch
2744,179,06-07-2018,7746.47,Payment,Mobile
2745,425,15-06-2019,6347.16,Transfer,Mobile
2746,487,18-07-2024,8363.77,Bill,Web
2747,276,26-01-2020,5730.24,Payment,Mobile
2748,178,01-05-2021,6495.48,Payment,Mobile
2749,107,01-01-2019,3487.59,Payment,Mobile
2750,47,09-08-2019,5181.4,Transfer,Branch
2751,112,12-10-2021,4730.11,Transfer,Mobile
2752,265,11-08-2019,6617.49,Transfer,ATM
2753,72,07-02-2024,4725.74,Bill,Branch
2754,289,22-01-2019,3841.31,Payment,Mobile
2755,166,22-09-2019,7042.75,Payment,Mobile
2756,446,22-05-2019,9020.14,Transfer,ATM
2757,244,15-09-2021,3413.65,Payment,Mobile
2758,96,03-08-2020,9140.17,Bill,Web
2759,240,17-05-2018,5513.1,Transfer,ATM
2760,415,11-01-2023,6204.46,Payment,Mobile
2761,375,19-05-2020,4053.4,Transfer,Branch
2762,371,04-10-2020,3794.83,Bill,ATM
2763,348,29-09-2019,4071.42,Transfer,Web
2764,391,10-03-2023,9354.07,Payment,Mobile
2765,216,08-05-2024,4316.35,Bill,ATM
2766,304,29-04-2024,382.7,Payment,Mobile
2767,473,21-06-2024,3075.77,Payment,Mobile
2768,488,14-01-2023,9727.03,Transfer,Web
2769,340,13-10-2019,3398.16,Transfer,Mobile
